dataset,plugin,codec,level,raw_size,compressed_size,compress_cpu,compress_wall,decompress_cpu,decompress_wall
osdb,fastlz,fastlz,1,10085684,6716718,0.072015,0.072017,0.027672,0.027674
osdb,fastlz,fastlz,2,10085684,5391583,0.062479,0.062481,0.027208,0.027209
osdb,gipfeli,gipfeli,,10085684,4517517,0.046852,0.046853,0.031189,0.031190
osdb,heatshrink,heatshrink,,10085684,8380073,0.907001,0.907020,0.172285,0.172289
osdb,libdeflate,deflate,10,10085684,3611559,0.977593,0.977613,0.027313,0.027315
osdb,libdeflate,deflate,1,10085684,3896803,0.095226,0.095229,0.030033,0.030035
osdb,libdeflate,deflate,11,10085684,3608696,1.271871,1.271898,0.027268,0.027269
osdb,libdeflate,deflate,12,10085684,3608259,1.528293,1.528322,0.027233,0.027236
osdb,libdeflate,deflate,2,10085684,3843630,0.103714,0.103717,0.029382,0.029384
osdb,libdeflate,deflate,3,10085684,3821729,0.110428,0.110431,0.029225,0.029227
osdb,libdeflate,deflate,4,10085684,3787933,0.120004,0.120007,0.028924,0.028925
osdb,libdeflate,deflate,5,10085684,3664053,0.129552,0.129556,0.027348,0.027350
osdb,libdeflate,deflate,6,10085684,3659542,0.138247,0.138251,0.027312,0.027314
osdb,libdeflate,deflate,7,10085684,3658623,0.140979,0.140983,0.027299,0.027300
osdb,libdeflate,deflate,8,10085684,3653944,0.617551,0.617566,0.027275,0.027277
osdb,libdeflate,deflate,9,10085684,3616964,0.902860,0.902878,0.027337,0.027338
osdb,lz4,lz4,0,10085684,5258359,0.035255,0.035256,0.010307,0.010308
osdb,lz4,lz4,10,10085684,3979149,0.270982,0.270988,0.010015,0.010016
osdb,lz4,lz4,1,10085684,5258359,0.035264,0.035265,0.010357,0.010358
osdb,lz4,lz4,11,10085684,3979149,0.271876,0.271882,0.010009,0.010010
osdb,lz4,lz4,12,10085684,3979149,0.270730,0.270737,0.009983,0.009984
osdb,lz4,lz4,13,10085684,3979149,0.272955,0.272962,0.010047,0.010048
osdb,lz4,lz4,14,10085684,3979149,0.270797,0.270803,0.009994,0.009995
osdb,lz4,lz4,15,10085684,3979149,0.271278,0.271285,0.010000,0.010001
osdb,lz4,lz4,16,10085684,3979149,0.270588,0.270594,0.010002,0.010003
osdb,lz4,lz4,2,10085684,5258359,0.035257,0.035259,0.010341,0.010343
osdb,lz4,lz4,3,10085684,4074078,0.139447,0.139451,0.010028,0.010029
osdb,lz4,lz4,4,10085684,4019419,0.182393,0.182398,0.009990,0.009991
osdb,lz4,lz4,5,10085684,3993063,0.221979,0.221984,0.009943,0.009944
osdb,lz4,lz4,6,10085684,3983335,0.248358,0.248364,0.009970,0.009971
osdb,lz4,lz4,7,10085684,3979746,0.263905,0.263913,0.010014,0.010015
osdb,lz4,lz4,8,10085684,3979166,0.269126,0.269133,0.009999,0.010000
osdb,lz4,lz4,9,10085684,3979153,0.271718,0.271725,0.010028,0.010029
osdb,lz4,lz4-raw,10,10085684,3981686,0.220414,0.220419,0.014218,0.014219
osdb,lz4,lz4-raw,1,10085684,9325892,0.016909,0.016912,0.010558,0.010560
osdb,lz4,lz4-raw,11,10085684,3977505,0.248567,0.248573,0.014228,0.014229
osdb,lz4,lz4-raw,12,10085684,3977501,0.239978,0.239983,0.014213,0.014214
osdb,lz4,lz4-raw,13,10085684,3977501,0.245052,0.245058,0.014243,0.014244
osdb,lz4,lz4-raw,14,10085684,3977501,0.241785,0.241791,0.014227,0.014228
osdb,lz4,lz4-raw,2,10085684,8445374,0.020155,0.020157,0.011801,0.011802
osdb,lz4,lz4-raw,3,10085684,8089261,0.021259,0.021260,0.012304,0.012305
osdb,lz4,lz4-raw,4,10085684,6767828,0.026045,0.026046,0.014038,0.014040
osdb,lz4,lz4-raw,5,10085684,5905326,0.028741,0.028746,0.014614,0.014616
osdb,lz4,lz4-raw,6,10085684,5522573,0.031279,0.031281,0.014910,0.014911
osdb,lz4,lz4-raw,7,10085684,5256666,0.035327,0.035328,0.014821,0.014822
osdb,lz4,lz4-raw,8,10085684,4152178,0.108472,0.108475,0.014334,0.014335
osdb,lz4,lz4-raw,9,10085684,4017760,0.162429,0.162432,0.014253,0.014255
osdb,lzf,lzf,1,10085684,6402894,0.053776,0.053778,0.025839,0.025840
osdb,lzfse,lzfse,,10085684,3505300,0.185234,0.185239,0.027790,0.027792
osdb,lzfse,lzvn,,10085684,4240494,0.224923,0.224932,0.019977,0.019979
osdb,lzg,lzg,1,10085684,8130169,0.239804,0.239810,0.026576,0.026578
osdb,lzg,lzg,2,10085684,7407484,0.260571,0.260578,0.027075,0.027077
osdb,lzg,lzg,3,10085684,6407038,0.272698,0.272705,0.026954,0.026956
osdb,lzg,lzg,4,10085684,5330956,0.294728,0.294736,0.025316,0.025318
osdb,lzg,lzg,5,10085684,4636662,0.331398,0.331405,0.023115,0.023117
osdb,lzg,lzg,6,10085684,4413239,0.406322,0.406332,0.022044,0.022046
osdb,lzg,lzg,7,10085684,4312618,0.588985,0.588998,0.021490,0.021491
osdb,lzg,lzg,8,10085684,4206158,0.932299,0.932318,0.021358,0.021360
osdb,lzg,lzg,9,10085684,4071215,2.846584,2.846639,0.021131,0.021133
osdb,lzham,lzham,0,10085684,3530392,2.117282,0.683473,0.073504,0.073523
osdb,lzham,lzham,1,10085684,3138211,6.191012,1.678368,0.061020,0.061023
osdb,lzham,lzham,2,10085684,3038988,7.347961,1.969700,0.058786,0.058788
osdb,lzham,lzham,3,10085684,2990041,8.092474,2.163246,0.055177,0.055180
osdb,lzham,lzham,4,10085684,2976586,8.113415,2.164773,0.053208,0.053210
osdb,lzjb,lzjb,,10085684,9545173,0.049872,0.049874,0.038366,0.038368
osdb,lzma,lzma,1,10085684,3413148,0.856070,0.856090,0.213685,0.213690
osdb,lzma,lzma1,1,10085684,3413135,0.851489,0.851507,0.213234,0.213238
osdb,lzma,lzma1,2,10085684,3333028,1.203294,1.203321,0.206771,0.206776
osdb,lzma,lzma1,3,10085684,3271910,1.714907,1.714944,0.202339,0.202343
osdb,lzma,lzma1,4,10085684,3018169,2.546536,2.546591,0.192149,0.192153
osdb,lzma,lzma1,5,10085684,2870325,4.048923,4.049012,0.186036,0.186041
osdb,lzma,lzma1,6,10085684,2849607,4.659535,4.659633,0.185603,0.185607
osdb,lzma,lzma1,7,10085684,2849409,4.692590,4.692692,0.186277,0.186282
osdb,lzma,lzma1,8,10085684,2849409,4.753017,4.753122,0.194436,0.194442
osdb,lzma,lzma1,9,10085684,2849409,4.832469,4.832575,0.203827,0.203858
osdb,lzma,lzma,2,10085684,3333041,1.195971,1.196000,0.207253,0.207256
osdb,lzma,lzma2,1,10085684,3413659,0.855781,0.855800,0.213263,0.213267
osdb,lzma,lzma2,2,10085684,3333545,1.201722,1.201748,0.206645,0.206650
osdb,lzma,lzma2,3,10085684,3272416,1.716513,1.716547,0.202338,0.202343
osdb,lzma,lzma2,4,10085684,3018634,2.553855,2.553911,0.192783,0.192788
osdb,lzma,lzma2,5,10085684,2870763,4.072342,4.072449,0.186747,0.186752
osdb,lzma,lzma2,6,10085684,2850044,4.668810,4.668914,0.185991,0.185998
osdb,lzma,lzma2,7,10085684,2849848,4.700581,4.700677,0.186895,0.186900
osdb,lzma,lzma2,8,10085684,2849848,4.759458,4.759570,0.194936,0.194941
osdb,lzma,lzma2,9,10085684,2849848,4.842490,4.842600,0.204337,0.204342
osdb,lzma,lzma,3,10085684,3271923,1.726993,1.727033,0.202956,0.202961
osdb,lzma,lzma,4,10085684,3018182,2.553263,2.553313,0.192600,0.192605
osdb,lzma,lzma,5,10085684,2870338,4.075942,4.076031,0.186833,0.186838
osdb,lzma,lzma,6,10085684,2849620,4.675897,4.676002,0.186218,0.186222
osdb,lzma,lzma,7,10085684,2849422,4.716383,4.716486,0.187011,0.187016
osdb,lzma,lzma,8,10085684,2849422,4.764819,4.764923,0.195161,0.195166
osdb,lzma,lzma,9,10085684,2849422,4.858273,4.858382,0.204594,0.204600
osdb,lzma,xz,1,10085684,3413720,0.865911,0.865930,0.223628,0.223634
osdb,lzma,xz,2,10085684,3333608,1.208670,1.208698,0.217094,0.217100
osdb,lzma,xz,3,10085684,3272476,1.740254,1.740301,0.212988,0.212993
osdb,lzma,xz,4,10085684,3018696,2.558241,2.558303,0.202932,0.202936
osdb,lzma,xz,5,10085684,2870824,4.075560,4.075659,0.197082,0.197087
osdb,lzma,xz,6,10085684,2850104,4.675792,4.675898,0.196453,0.196459
osdb,lzma,xz,7,10085684,2849908,4.702675,4.702771,0.197202,0.197207
osdb,lzma,xz,8,10085684,2849908,4.762727,4.762830,0.205353,0.205359
osdb,lzma,xz,9,10085684,2849908,4.848252,4.848363,0.214666,0.214682
osdb,lzo,lzo1b,1,10085684,4818475,0.071142,0.071144,0.022076,0.022077
osdb,lzo,lzo1c,1,10085684,5612125,0.072541,0.072546,0.022455,0.022457
osdb,lzo,lzo1f,1,10085684,5659127,0.074244,0.074246,0.022075,0.022077
osdb,lzo,lzo1x,1,10085684,5658863,0.031193,0.031195,0.020757,0.020758
osdb,lzo,lzo1y,1,10085684,5707228,0.032023,0.032025,0.020374,0.020375
osdb,lzo,lzo1z,999,10085684,4051220,1.040203,1.040222,0.023450,0.023452
osdb,miniz,zlib,1,10085684,5419367,0.083675,0.083678,0.059389,0.059391
osdb,miniz,zlib,2,10085684,3982553,0.163685,0.163690,0.047598,0.047600
osdb,miniz,zlib,3,10085684,3806108,0.215140,0.215145,0.045926,0.045928
osdb,miniz,zlib,4,10085684,3761483,0.235802,0.235808,0.045578,0.045580
osdb,miniz,zlib,5,10085684,3740304,0.263962,0.263969,0.045230,0.045232
osdb,miniz,zlib,6,10085684,3686122,0.336583,0.336591,0.043885,0.043887
osdb,miniz,zlib,7,10085684,3668448,0.409732,0.409741,0.043258,0.043260
osdb,miniz,zlib,8,10085684,3665078,0.457685,0.457696,0.043164,0.043165
osdb,miniz,zlib,9,10085684,3665063,0.455955,0.455964,0.043216,0.043217
osdb,ms-compress,lznt1,,10085684,8592908,0.257300,0.257306,0.025175,0.025176
osdb,ms-compress,xpress,,10085684,6149895,0.131357,0.131361,0.023004,0.023006
osdb,ms-compress,xpress-huffman,,10085684,3849233,0.236740,0.236746,0.046194,0.046197
osdb,ncompress,compress,,10085684,4360321,0.214123,0.214128,0.071358,0.071360
osdb,quicklz,quicklz,,10085684,5496443,0.039550,0.039552,0.032681,0.032683
osdb,snappy,snappy,,10085684,5329321,0.029833,0.029834,0.011482,0.011483
osdb,wflz,wflz,1,10085684,4768614,0.042765,0.042767,0.015132,0.015133
osdb,wflz,wflz,2,10085684,4400737,82.330523,82.331652,0.014363,0.014364
osdb,wflz,wflz-chunked,1,10085684,7048496,0.058040,0.058042,0.015171,0.015173
osdb,wflz,wflz-chunked,2,10085684,6873760,9.134386,9.134522,0.014984,0.014986
osdb,yalz77,yalz77,,10085684,4384305,0.469893,0.469965,0.021068,0.021070
osdb,zlib,deflate,1,10085684,4076385,0.148012,0.148016,0.037306,0.037308
osdb,zlib,deflate,2,10085684,3991014,0.157956,0.157960,0.036401,0.036403
osdb,zlib,deflate,3,10085684,3934055,0.184276,0.184280,0.035577,0.035578
osdb,zlib,deflate,4,10085684,3825092,0.213686,0.213692,0.035299,0.035301
osdb,zlib,deflate,5,10085684,3752932,0.259409,0.259415,0.035479,0.035480
osdb,zlib,deflate,6,10085684,3695164,0.321929,0.321936,0.034971,0.034973
osdb,zlib,deflate,7,10085684,3676881,0.393840,0.393849,0.034409,0.034411
osdb,zlib,deflate,8,10085684,3673171,0.444519,0.444529,0.034305,0.034307
osdb,zlib,deflate,9,10085684,3673171,0.448486,0.448495,0.034288,0.034290
osdb,zlib,gzip,1,10085684,4076403,0.157262,0.157266,0.046425,0.046427
osdb,zlib,gzip,2,10085684,3991032,0.166946,0.166951,0.045484,0.045486
osdb,zlib,gzip,3,10085684,3934073,0.192837,0.192841,0.044766,0.044767
osdb,zlib,gzip,4,10085684,3825110,0.222244,0.222250,0.044474,0.044476
osdb,zlib,gzip,5,10085684,3752950,0.269927,0.269933,0.044586,0.044588
osdb,zlib,gzip,6,10085684,3695182,0.332590,0.332597,0.044101,0.044102
osdb,zlib,gzip,7,10085684,3676899,0.402612,0.402620,0.043556,0.043558
osdb,zlib,gzip,8,10085684,3673189,0.456311,0.456324,0.043456,0.043458
osdb,zlib,gzip,9,10085684,3673189,0.456159,0.456169,0.043474,0.043476
osdb,zlib-ng,deflate,1,10085684,4089758,0.138766,0.138770,0.040144,0.040146
osdb,zlib-ng,deflate,2,10085684,3991031,0.148771,0.148775,0.038957,0.038958
osdb,zlib-ng,deflate,3,10085684,4016086,0.175056,0.175061,0.037719,0.037721
osdb,zlib-ng,deflate,4,10085684,3825567,0.196379,0.196383,0.037394,0.037395
osdb,zlib-ng,deflate,5,10085684,3753393,0.245171,0.245177,0.037627,0.037628
osdb,zlib-ng,deflate,6,10085684,3695163,0.309953,0.309959,0.036860,0.036862
osdb,zlib-ng,deflate,7,10085684,3676892,0.386021,0.386030,0.036307,0.036308
osdb,zlib-ng,deflate,8,10085684,3675138,0.437573,0.437582,0.036154,0.036155
osdb,zlib-ng,deflate,9,10085684,3675138,0.437708,0.437718,0.036146,0.036148
osdb,zlib-ng,gzip,1,10085684,4089776,0.148027,0.148031,0.049529,0.049530
osdb,zlib-ng,gzip,2,10085684,3991049,0.158129,0.158133,0.048394,0.048396
osdb,zlib-ng,gzip,3,10085684,4016104,0.184638,0.184643,0.047093,0.047095
osdb,zlib-ng,gzip,4,10085684,3825585,0.205803,0.205808,0.046841,0.046843
osdb,zlib-ng,gzip,5,10085684,3753411,0.255479,0.255485,0.046964,0.046966
osdb,zlib-ng,gzip,6,10085684,3695181,0.318011,0.318019,0.046286,0.046288
osdb,zlib-ng,gzip,7,10085684,3676910,0.394116,0.394124,0.045724,0.045726
osdb,zlib-ng,gzip,8,10085684,3675156,0.447113,0.447123,0.045579,0.045581
osdb,zlib-ng,gzip,9,10085684,3675156,0.444758,0.444769,0.045590,0.045592
osdb,zlib-ng,zlib,1,10085684,4089764,0.142310,0.142314,0.043479,0.043481
osdb,zlib-ng,zlib,2,10085684,3991037,0.152184,0.152189,0.042381,0.042382
osdb,zlib-ng,zlib,3,10085684,4016092,0.178130,0.178134,0.041063,0.041065
osdb,zlib-ng,zlib,4,10085684,3825573,0.200128,0.200133,0.040762,0.040764
osdb,zlib-ng,zlib,5,10085684,3753399,0.248686,0.248691,0.040948,0.040950
osdb,zlib-ng,zlib,6,10085684,3695169,0.313261,0.313320,0.040237,0.040239
osdb,zlib-ng,zlib,7,10085684,3676898,0.386594,0.386602,0.039664,0.039666
osdb,zlib-ng,zlib,8,10085684,3675144,0.440656,0.440666,0.039579,0.039581
osdb,zlib-ng,zlib,9,10085684,3675144,0.439385,0.439395,0.039537,0.039539
osdb,zlib,zlib,1,10085684,4076391,0.151886,0.151890,0.041105,0.041107
osdb,zlib,zlib,2,10085684,3991020,0.161782,0.161786,0.040206,0.040208
osdb,zlib,zlib,3,10085684,3934061,0.187771,0.187775,0.039424,0.039426
osdb,zlib,zlib,4,10085684,3825098,0.216916,0.216921,0.039109,0.039111
osdb,zlib,zlib,5,10085684,3752938,0.264622,0.264629,0.039314,0.039316
osdb,zlib,zlib,6,10085684,3695170,0.326554,0.326561,0.038776,0.038778
osdb,zlib,zlib,7,10085684,3676887,0.398826,0.398835,0.038198,0.038200
osdb,zlib,zlib,8,10085684,3673177,0.448388,0.448398,0.038117,0.038118
osdb,zlib,zlib,9,10085684,3673177,0.448047,0.448057,0.038139,0.038141
osdb,zpaq,zpaq,1,10085684,3906638,0.552030,0.552043,0.142296,0.142300
osdb,zpaq,zpaq,2,10085684,3615265,2.412154,2.412241,0.136230,0.136236
osdb,zpaq,zpaq,3,10085684,2759010,3.641727,3.641808,1.688310,1.688346
osdb,zpaq,zpaq,4,10085684,2427345,9.493250,9.493596,9.980838,9.981222
osdb,zpaq,zpaq,5,10085684,2200044,31.561985,31.563202,31.622045,31.623339
osdb,zstd,zstd,10,10085684,3346325,0.430398,0.430417,0.030122,0.030125
osdb,zstd,zstd,1,10085684,3770658,0.051459,0.051464,0.031667,0.031668
osdb,zstd,zstd,11,10085684,3340300,0.497702,0.497714,0.030322,0.030324
osdb,zstd,zstd,12,10085684,3287206,0.716067,0.716087,0.029983,0.029985
osdb,zstd,zstd,13,10085684,3284711,0.789311,0.789391,0.030025,0.030027
osdb,zstd,zstd,14,10085684,3221979,1.345462,1.345491,0.029425,0.029426
osdb,zstd,zstd,15,10085684,3177052,1.633730,1.633774,0.028395,0.028397
osdb,zstd,zstd,16,10085684,3142366,1.934431,1.934516,0.028399,0.028403
osdb,zstd,zstd,17,10085684,3129417,2.229096,2.229203,0.029248,0.029250
osdb,zstd,zstd,18,10085684,3085511,2.610517,2.612224,0.029694,0.029696
osdb,zstd,zstd,19,10085684,3076974,3.974832,3.975169,0.030635,0.030637
osdb,zstd,zstd,20,10085684,3068003,4.341945,4.342052,0.031317,0.031319
osdb,zstd,zstd,2,10085684,3513344,0.059011,0.059013,0.031205,0.031208
osdb,zstd,zstd,21,10085684,3063280,4.612188,4.612314,0.031039,0.031040
osdb,zstd,zstd,22,10085684,3063280,4.625507,4.625621,0.030959,0.030960
osdb,zstd,zstd,3,10085684,3474868,0.077557,0.077560,0.030860,0.030861
osdb,zstd,zstd,4,10085684,3512298,0.107704,0.107708,0.031746,0.031748
osdb,zstd,zstd,5,10085684,3492374,0.126307,0.126310,0.031537,0.031538
osdb,zstd,zstd,6,10085684,3437472,0.172894,0.172899,0.030968,0.030970
osdb,zstd,zstd,7,10085684,3406232,0.246637,0.246643,0.030676,0.030678
osdb,zstd,zstd,8,10085684,3389015,0.283411,0.283419,0.030443,0.030444
osdb,zstd,zstd,9,10085684,3378572,0.352027,0.352037,0.030384,0.030386
paper-100k.pdf,brieflz,brieflz,,102400,91478,0.001268,0.001268,0.000344,0.000344
paper-100k.pdf,brotli,brotli,0,102400,84414,0.000320,0.000321,0.000516,0.000516
paper-100k.pdf,brotli,brotli,10,102400,80939,0.156896,0.156901,0.000812,0.000812
paper-100k.pdf,brotli,brotli,1,102400,83151,0.000497,0.000497,0.000408,0.000408
paper-100k.pdf,brotli,brotli,11,102400,80670,0.487636,0.487646,0.000824,0.000824
paper-100k.pdf,brotli,brotli,2,102400,83017,0.000608,0.000609,0.000398,0.000399
paper-100k.pdf,brotli,brotli,3,102400,82945,0.000821,0.000821,0.000432,0.000432
paper-100k.pdf,brotli,brotli,4,102400,82636,0.001296,0.001297,0.000421,0.000421
paper-100k.pdf,brotli,brotli,5,102400,82134,0.001793,0.001793,0.000403,0.000404
paper-100k.pdf,brotli,brotli,6,102400,82134,0.001833,0.001834,0.000403,0.000403
paper-100k.pdf,brotli,brotli,7,102400,82098,0.004615,0.004616,0.000403,0.000403
paper-100k.pdf,brotli,brotli,8,102400,82099,0.002421,0.002422,0.000403,0.000403
paper-100k.pdf,brotli,brotli,9,102400,81123,0.015612,0.015613,0.000396,0.000396
paper-100k.pdf,bsc,bsc,,102400,82460,0.017153,0.017154,0.012850,0.012851
paper-100k.pdf,bzip2,bzip2,1,102400,82980,0.012650,0.012651,0.005144,0.005145
paper-100k.pdf,bzip2,bzip2,2,102400,82980,0.012653,0.012655,0.005151,0.005151
paper-100k.pdf,bzip2,bzip2,3,102400,82980,0.012593,0.012594,0.005153,0.005154
paper-100k.pdf,bzip2,bzip2,4,102400,82980,0.012596,0.012597,0.005149,0.005150
paper-100k.pdf,bzip2,bzip2,5,102400,82980,0.012591,0.012591,0.005151,0.005151
paper-100k.pdf,bzip2,bzip2,6,102400,82980,0.012593,0.012594,0.005025,0.005025
paper-100k.pdf,bzip2,bzip2,7,102400,82980,0.012594,0.012595,0.005003,0.005003
paper-100k.pdf,bzip2,bzip2,8,102400,82980,0.012591,0.012592,0.005009,0.005010
paper-100k.pdf,bzip2,bzip2,9,102400,82980,0.012592,0.012592,0.005008,0.005008
paper-100k.pdf,copy,copy,,102400,102400,0.000050,0.000050,0.000055,0.000055
paper-100k.pdf,crush,crush,0,102400,89748,0.030798,0.030799,0.001918,0.001918
paper-100k.pdf,crush,crush,1,102400,89631,0.030815,0.030818,0.001914,0.001914
paper-100k.pdf,crush,crush,2,102400,89501,0.031091,0.031093,0.001909,0.001910
paper-100k.pdf,fari,fari,,102400,83350,0.005466,0.005466,0.006753,0.006753
paper-100k.pdf,fastlz,fastlz,1,102400,84490,0.000733,0.000733,0.000138,0.000138
paper-100k.pdf,fastlz,fastlz,2,102400,84288,0.000719,0.000719,0.000139,0.000139
paper-100k.pdf,gipfeli,gipfeli,,102400,83602,0.000258,0.000258,0.000160,0.000160
paper-100k.pdf,heatshrink,heatshrink,,102400,93419,0.007430,0.007430,0.001759,0.001759
paper-100k.pdf,libdeflate,deflate,10,102400,80898,0.005185,0.005185,0.000341,0.000341
paper-100k.pdf,libdeflate,deflate,1,102400,81433,0.001424,0.001425,0.000392,0.000392
paper-100k.pdf,libdeflate,deflate,11,102400,80794,0.006401,0.006402,0.000343,0.000343
paper-100k.pdf,libdeflate,deflate,12,102400,80781,0.008253,0.008254,0.000343,0.000343
paper-100k.pdf,libdeflate,deflate,2,102400,81316,0.001429,0.001429,0.000391,0.000392
paper-100k.pdf,libdeflate,deflate,3,102400,81237,0.001434,0.001434,0.000390,0.000390
paper-100k.pdf,libdeflate,deflate,4,102400,81152,0.001445,0.001445,0.000390,0.000390
paper-100k.pdf,libdeflate,deflate,5,102400,81033,0.001438,0.001439,0.000389,0.000389
paper-100k.pdf,libdeflate,deflate,6,102400,81015,0.001453,0.001453,0.000389,0.000389
paper-100k.pdf,libdeflate,deflate,7,102400,81005,0.001478,0.001478,0.000388,0.000389
paper-100k.pdf,libdeflate,deflate,8,102400,80934,0.003751,0.003751,0.000341,0.000341
paper-100k.pdf,libdeflate,deflate,9,102400,80915,0.004544,0.004544,0.000341,0.000342
paper-100k.pdf,lz4,lz4,0,102400,83639,0.000183,0.000183,0.000089,0.000090
paper-100k.pdf,lz4,lz4,10,102400,82042,0.001968,0.001968,0.000091,0.000091
paper-100k.pdf,lz4,lz4,1,102400,83639,0.000182,0.000182,0.000089,0.000089
paper-100k.pdf,lz4,lz4,11,102400,82042,0.001987,0.001988,0.000091,0.000091
paper-100k.pdf,lz4,lz4,12,102400,82042,0.002020,0.002020,0.000091,0.000091
paper-100k.pdf,lz4,lz4,13,102400,82042,0.002054,0.002054,0.000091,0.000091
paper-100k.pdf,lz4,lz4,14,102400,82042,0.002087,0.002088,0.000091,0.000091
paper-100k.pdf,lz4,lz4,15,102400,82042,0.002075,0.002075,0.000091,0.000091
paper-100k.pdf,lz4,lz4,16,102400,82042,0.002080,0.002081,0.000090,0.000091
paper-100k.pdf,lz4,lz4,2,102400,83639,0.000182,0.000183,0.000089,0.000089
paper-100k.pdf,lz4,lz4,3,102400,82157,0.001760,0.001761,0.000092,0.000092
paper-100k.pdf,lz4,lz4,4,102400,82104,0.001805,0.001806,0.000091,0.000091
paper-100k.pdf,lz4,lz4,5,102400,82070,0.001830,0.001830,0.000091,0.000091
paper-100k.pdf,lz4,lz4,6,102400,82054,0.001871,0.001871,0.000091,0.000092
paper-100k.pdf,lz4,lz4,7,102400,82045,0.001907,0.001908,0.000091,0.000091
paper-100k.pdf,lz4,lz4,8,102400,82048,0.001934,0.001934,0.000091,0.000091
paper-100k.pdf,lz4,lz4,9,102400,82047,0.001955,0.001956,0.000091,0.000092
paper-100k.pdf,lz4,lz4-raw,10,102400,82033,0.001796,0.001796,0.000081,0.000081
paper-100k.pdf,lz4,lz4-raw,1,102400,86492,0.000089,0.000089,0.000079,0.000079
paper-100k.pdf,lz4,lz4-raw,11,102400,82026,0.001854,0.001854,0.000081,0.000082
paper-100k.pdf,lz4,lz4-raw,12,102400,82021,0.001943,0.001944,0.000081,0.000081
paper-100k.pdf,lz4,lz4-raw,13,102400,82021,0.001998,0.001999,0.000081,0.000081
paper-100k.pdf,lz4,lz4-raw,14,102400,82021,0.001987,0.001987,0.000081,0.000081
paper-100k.pdf,lz4,lz4-raw,2,102400,86023,0.000091,0.000092,0.000078,0.000079
paper-100k.pdf,lz4,lz4-raw,3,102400,85675,0.000094,0.000094,0.000081,0.000081
paper-100k.pdf,lz4,lz4-raw,4,102400,84719,0.000107,0.000108,0.000079,0.000079
paper-100k.pdf,lz4,lz4-raw,5,102400,83916,0.000120,0.000120,0.000078,0.000079
paper-100k.pdf,lz4,lz4-raw,6,102400,83837,0.000140,0.000140,0.000079,0.000079
paper-100k.pdf,lz4,lz4-raw,7,102400,83610,0.000154,0.000155,0.000079,0.000079
paper-100k.pdf,lz4,lz4-raw,8,102400,82233,0.001498,0.001499,0.000081,0.000082
paper-100k.pdf,lz4,lz4-raw,9,102400,82083,0.001710,0.001711,0.000081,0.000082
paper-100k.pdf,lzf,lzf,1,102400,84270,0.000548,0.000548,0.000161,0.000161
paper-100k.pdf,lzfse,lzfse,,102400,82340,0.002083,0.002084,0.000304,0.000305
